种类,TF-IDF,关键词
房产,0.43946079446619635,公务员
科技,0.5579389442715912,猪肉
娱乐,0.7149448605926041,济公
科技,0.6100337312139896,带宽
其他,0.6301821653607824,串珠
体育,0.5334594929275689,火箭
其他,0.5989845671467687,望江
体育,0.43968507206727836,湖人
房产,0.5281285391698474,调控
房产,0.4589066629309338,金科
科技,0.7328727158560323,班车
体育,0.5220536199398775,康熙
科技,0.6033044326834549,京东
财经,0.32957749803414754,季莫申科
汽车,0.4792685125284222,逍客
房产,0.37889277847535324,海口市
体育,0.5202345010266247,山东
科技,0.4162033872880219,驾驶
财经,0.27492789140407586,记者
汽车,0.33202913086719305,君威
体育,0.4703736313556975,奥卡福
房产,0.4156545070028804,珠村
房产,0.5806462971515274,收费
体育,0.5741608012038577,男篮
汽车,0.6049930976634684,panamera
体育,0.524628897844861,广场
其他,0.43929387157689015,名字
科技,0.44319185212896367,chrome
其他,0.3633411126732118,民众
汽车,0.5226896516506164,威朗
财经,0.4775472487058945,山东队
科技,0.6968097028346307,流量
科技,0.49934528257928706,branching
体育,0.7196610037084129,西蒙斯
汽车,0.5254123303914008,韩系车
娱乐,0.5227800619659868,郑嘉颖
其他,0.37474731521236054,拉美
科技,0.601940691080507,bestmile
汽车,0.42785661685714205,车手
娱乐,0.5199642837009115,闫凤娇
其他,0.6408524925248087,人民币
其他,0.5572638225652368,阿拉木图
汽车,0.3853434628367831,概念车
财经,0.2936927301799066,外汇储备
科技,0.6215994097758714,双十
其他,0.36365390448460083,歧视
体育,0.4466617124831438,曼联
汽车,0.2814651596412915,雷凌
娱乐,0.5572126353385413,朱雨辰
房产,0.394302712015194,推货
娱乐,0.42674814200298405,话题
财经,0.5243171918413586,基金
汽车,0.46949080172190855,挡位
汽车,0.4469123882135293,纸盒
财经,0.4251193006817643,山东师范大学
科技,0.4937643714254435,苹果
体育,0.7461996682893813,韦少
汽车,0.38188429685570274,改款
房产,0.4119261883551602,深圳
房产,0.43804450230907677,经适
体育,0.5352516281121605,恒大
娱乐,0.6007758745485063,有鸣
财经,0.3242663819552999,财年
房产,0.6607337321364938,从化
体育,0.6708827008203866,张俊
财经,0.41942102789685815,意大利
汽车,0.4017830484129325,eu260
财经,0.6897882548178801,月饼
科技,0.8476505682338167,小米
体育,0.5472796263533144,快船
房产,0.8334780679342041,南沙
体育,0.6265831132868325,足球
汽车,0.5417601060362988,伤痕
其他,0.4102915075954189,加纳
娱乐,0.34457981163524964,网友
娱乐,0.3890990364349311,三人行
房产,0.5512220573478132,成交
汽车,0.7861225471835881,glc
财经,0.29686770392268014,证券交易
体育,0.46907673937805583,转会
汽车,0.321421965236335,ncap
房产,0.4865284343455427,地产
财经,0.39641956202616785,竞标
汽车,0.47596320430328876,新速腾
科技,0.5800861518721543,凤凰
娱乐,0.57972109891751,男孩
财经,0.41220569808956603,老年公寓
房产,0.31694389362901493,推新
体育,0.38863328151028276,国安
财经,0.4038698034480157,减持
房产,0.4247681786569388,首套
体育,0.7601442415542528,亚泰
体育,0.3475007410551197,足协
房产,0.2868664941975211,隔路
财经,0.6334228182166515,军服
汽车,0.3923641794797932,honda
科技,0.5469088608777061,周志臣
房产,0.6175553568139313,备案
体育,0.37325065800952345,保罗
汽车,0.49933636669137926,amg
其他,0.6225848912832944,刺猬
体育,0.5420881600735233,沃尔
科技,0.6799955135988504,快递
财经,0.638549889526621,基因
汽车,0.5038574101114573,cc
科技,0.34051053754253235,诈骗
其他,0.3413060632276682,朱先生
娱乐,0.5964359913798257,张柏芝
其他,0.31811711034599943,经济
科技,0.4672564972639225,何搏
体育,0.6781841071984385,体育产业
汽车,0.431876506995614,gls
娱乐,0.5833731994564314,杨幂
其他,0.6730279335649421,知识产权
科技,0.5509245086341841,['dand']
汽车,0.5593185258345708,马自达
财经,0.4205717971837051,李泽刚
汽车,0.2868899682672477,车队
科技,0.49484234373020597,奥巴马
其他,0.39756180190017504,油库
其他,0.34428035093421633,肿块
娱乐,0.43544224035719187,艾美奖
房产,0.5627769117318923,中英街
科技,0.8269268639681971,恐怖主义
科技,0.6846912807743193,手表
体育,0.4822857953946812,天津队
其他,0.4617626935804053,留守
体育,0.6304851710202277,费城
房产,0.4940123862700637,假日
其他,0.4093685061615421,京津冀
科技,0.6129130180068408,印度
汽车,0.7359880053533566,高尔夫
财经,0.4444489205582479,开幕式
房产,0.26535824447339595,调控
科技,0.4936200338462896,三板
体育,0.35643117374679756,江苏
科技,0.7268035482960384,同程
汽车,0.3950185825425612,一汽
财经,0.37779034219004914,积水
房产,0.4844185054846221,房租
体育,0.3842807285653589,足球
体育,0.6194839494606043,福建队
房产,0.37275478160457454,土地
房产,0.37279857786416504,商住
科技,0.44152277733071116,卫星
财经,0.5361325709259819,摩托罗拉
体育,0.5688785777850601,马拉松
财经,0.9241480094253804,nbsp
汽车,0.38142662777754704,极光
房产,0.3266995155047995,广州
娱乐,0.5508536403779593,斯汀
汽车,0.5029745613207269,faraday
房产,0.5008420366827164,公寓
科技,0.5453994323494725,降费
其他,0.6977684805175697,正果
娱乐,0.4863415102083764,紫宅
娱乐,0.49055308988521085,波兰
财经,0.3428066603356318,欧元区
科技,0.5679819794908324,pc
汽车,0.5118599298882955,['c3']
财经,0.3183486797160067,子女
娱乐,0.6777961702078787,碧昂斯
科技,0.7430764946170036,snapchat
汽车,0.2575937471444947,凯美瑞
财经,0.3216396696665154,涨幅
汽车,0.6382303147634485,澳门
科技,0.5325349588671374,出租车
其他,0.3835427600927625,男子
娱乐,0.45658039454232213,斯基泰
房产,0.4054666087043899,物业费
其他,0.4479521344055988,朝鲜
其他,0.2695497804400942,中介
体育,0.47029588545784257,科比
科技,0.5447044028946217,扎克
科技,0.5103538551512,ghost
房产,0.5854167100872393,成交
财经,0.4159330046630536,美元
其他,0.38497771254795626,诺贝尔
汽车,0.3476167708834194,异响
财经,0.4343127441582655,制药
房产,0.5858906570672554,珠村
体育,0.7003073505994636,帕奎
体育,0.8596549670452763,奥登
财经,0.5721828467811355,北车
体育,0.5079359106676852,韦奕
科技,0.5282014112301505,博伊斯
财经,0.4464635442036197,味千
汽车,0.4620364758041418,速锐
财经,0.3794112928556329,贷款
其他,0.5993315038785079,注水
房产,0.4839319322045565,桥面
体育,0.5088551161310778,鹈鹕
娱乐,0.3466024752430258,boss
房产,0.5994225709037931,观澜
房产,0.5071769761083974,买房
其他,0.7754144968000863,纪录片
汽车,0.4964926935520736,大众汽车集团
财经,0.40710735882050236,共和党
财经,0.41033837682712354,瑞士法郎
其他,0.5666346923395907,南宁
房产,0.3239456184283495,从化
其他,0.5693936559448858,伊拉克
娱乐,0.4781694832489574,['李沁']
其他,0.5602822682502361,医疗机构
汽车,0.6278351904526326,酷威
财经,0.41785809829184706,美元
汽车,0.520427392981854,打印
科技,0.47804763652579046,数码
其他,0.3782936115844821,暴雪
娱乐,0.3910825376349061,['neon']
汽车,0.4578149249576746,丰田
科技,0.4977872113691502,emoji
财经,0.5842835646329987,京东
其他,0.42546123248192,史蒂文
娱乐,0.3763917385232071,美剧
娱乐,0.4569084264225905,婷婷
其他,0.6132391047089568,搜狗
房产,0.28435331618681126,环比
汽车,0.3457401014059357,万钢
财经,0.3559944674707276,所得
财经,0.3373291947110845,意大利
汽车,0.32425057515331085,h6
房产,0.5535850662068529,立交
娱乐,0.3217193589129975,专栏作家
体育,0.4827282269238784,闵鹿蕾
娱乐,0.5141195628529589,矛盾
体育,0.5028179698374984,双人
娱乐,0.3699235766565149,史兰芽
汽车,0.5399362950133966,哈弗
财经,0.5462671511148782,翠花
房产,0.2540553745711145,房企
体育,0.5835237624630101,库里
房产,0.586221553360372,低碳城
财经,0.5780868923678626,康菲
科技,0.5603593983099736,压感
体育,0.5736812720190186,大鹏
房产,0.35822336120758363,地块
财经,0.2721502588068388,一方
娱乐,0.5067850909217132,王骏毅
科技,0.559378783872736,扎克
财经,0.6940671085256587,玉米
房产,0.4881797867824082,耕地
汽车,0.4391556729556432,朗境
科技,0.34460346528010055,出租汽车
体育,0.48525190900519244,阿圭罗
娱乐,0.713540701781627,滑板
体育,0.5286344202141643,lady
其他,0.6176032367599419,城管
体育,0.335980726039227,北京队
娱乐,0.5396201591416043,人造
娱乐,0.6223308194806171,俞灏明
娱乐,0.528156499271062,青帮
其他,0.5520424935283399,检察工作
科技,0.4515870325813895,识别
汽车,0.40568819049245974,发动机
财经,0.2864213754853354,纺织
科技,0.3577636030651764,高铁
其他,0.5844732982572373,溥仪
娱乐,0.3363819488491606,凯瑞
财经,0.255278863639529,增速
体育,0.37447975658140825,小德
科技,0.44478324200672975,小行星
其他,0.5081677924459264,指数
娱乐,0.630806381847801,sara
娱乐,0.5283484774818478,朱清时
其他,0.5828745993384686,崇左
科技,0.5005734661146831,34280
汽车,0.3919626198112054,gs
娱乐,0.49119092748757304,张信哲
其他,0.635071506428905,夏普
科技,0.7688884782067822,暗物质
体育,0.6084104442183621,文科
财经,0.4632480654215118,高送
汽车,0.4967237558506672,碰撞
科技,0.39431938580623765,赔偿
其他,0.5310032378466383,中介
娱乐,0.4174046603635837,变形金刚
汽车,0.2962130306988572,游泳
科技,0.538274535754648,快递
其他,0.6057626742937748,宝丰县
娱乐,0.6285290100713263,刘承浩
娱乐,0.2700754994860162,选景地
其他,0.5368339355912509,协商
科技,0.7270413415139266,火星
财经,0.39074101468722694,宽松
娱乐,0.5464281360132329,袁志博
体育,0.458481695932874,survey
娱乐,0.37742506639595713,音乐
科技,0.33618410665340287,美国
其他,0.6740389313194001,玫琳凯
体育,0.46736726757942293,科比
娱乐,0.6319719085666132,项链
体育,0.5016837614866793,梅西
科技,0.7016844654481766,小米
娱乐,0.44404203021938904,音乐节
财经,0.4237484667107408,房子
房产,0.4000037492795686,停车场
体育,0.4775446841885844,内线
汽车,0.35143302958081235,帕萨特
房产,0.45311422081842045,成交
财经,0.41149871195589344,航空
房产,0.4849921770818711,存款
财经,0.4921493831314252,基金
科技,0.6076230601302968,watch
财经,0.35392939777354376,油基
房产,0.4287340203778985,停车场
体育,0.41509511000512167,非礼
娱乐,0.5863009069971724,武艺
体育,0.47248259491723393,舍夫
汽车,0.5419637462433211,奥迪
汽车,0.7212142173006736,二手车
财经,0.3626180231312883,通州
娱乐,0.528163779110522,夏凡
体育,0.39860335963785387,本期
娱乐,0.3139944737397753,橘子
房产,0.8401147837025749,轻轨
娱乐,0.4328841019197837,李准
其他,0.44403267858813494,黄洋
财经,0.7073170928550873,食品
科技,0.39951410941142024,抽检
汽车,0.386590082384636,bj90
财经,0.35975344838786627,股市
汽车,0.40444804847420823,楼兰
房产,0.3862146578613488,金九银
其他,0.39749037670825665,拉马迪
娱乐,0.4152338287247112,部落
财经,0.7804152660715853,绍罗什
汽车,0.7035976441171469,cr
其他,0.37571015049398376,丹霞山
娱乐,0.5882260434462115,写真集
娱乐,0.5449651545583087,yan
其他,0.38792676689533684,清雪
科技,0.45691877130881425,第九城市
汽车,0.4763331450445207,高尔夫
其他,0.6099041787844706,救助
财经,0.429893569094193,美元
其他,0.7142433646685891,退休
房产,0.6669096459170578,常发
其他,0.45621960153329033,东莞
房产,0.5179388778769025,木头
房产,0.5678361501360587,农林下路
娱乐,0.7586504736112243,美甲
财经,0.39557909155989357,生物医药
汽车,0.5434930607807836,自行车
财经,0.6164227534914353,王迪
科技,0.5440881829823764,pro
体育,0.5450490935878292,拉蒙德
体育,0.4067783701580147,名次
房产,0.6250538420299987,社区
其他,0.6317456998850762,党建
财经,0.5981658005100796,戈尔巴乔夫
汽车,0.38142662777754704,极光
体育,0.7209364378173319,体育
房产,0.4117294744443681,房管局
财经,0.5209589380061403,气味
汽车,0.5146445629520942,致悦
财经,0.40729231241998953,高铁
体育,0.4911442258413188,伊桑
科技,0.4584520545226057,芯片
其他,0.3949108182788633,展会
财经,0.5791150990617289,奥巴马
房产,0.33776582200093974,亮灯
体育,0.6355143924019818,孙可
其他,0.45751319252830674,['林苑']
其他,0.6572267770270875,街坊
房产,0.5726209208585107,张某
科技,0.6295645621885172,虚拟现实
财经,0.43098790171294005,photo
汽车,0.377995529353391,福睿斯
科技,0.5102792945786562,台灯
娱乐,0.3511145662620476,巴黎
娱乐,0.21202263813042793,演员
其他,0.3774734367447118,肥妹
科技,0.4533284429944162,windows
汽车,0.5200159947943435,北汽
娱乐,0.5549566462675996,海清
其他,0.43849132534144075,72
科技,0.724912069422276,索尼
房产,0.5217370379240777,大鹏
汽车,0.4297978673467183,blue
财经,0.3005207134985932,民政部
汽车,0.43131723784573467,撼路者
科技,0.5888798928788165,music
财经,0.5505139340176072,摩托罗拉
娱乐,0.3605372097971704,何佳怡
汽车,0.5055965923904717,缤智
财经,0.87888041379129,nbsp
娱乐,0.6425075844658201,刘嘉玲
房产,0.4544688538083186,保障
科技,0.6093808899039391,朱景士
房产,0.5385904888727382,装修
体育,0.5554505951356804,曼城
财经,0.6433472344113534,摩托罗拉
体育,0.3415177778119317,首回合
房产,0.41369986768630873,虎门
财经,0.5129781999371607,船员
汽车,0.7086428909256356,圈仔
科技,0.42260285129518316,jaxa
房产,0.4110257677402689,富通
体育,0.3900854460114233,安塔利亚
其他,0.41471542727454647,中东
房产,0.54854505573333,房价
体育,0.41683156470117555,瓜帅
体育,0.4896172343594581,松江
科技,0.32846651853895553,8212
房产,0.3276633954782847,吉祥
财经,0.542349772354237,开幕式
汽车,0.5033443809270108,提车
科技,0.4096903852543139,招募
科技,0.4155348879156821,精神分裂症
其他,0.5363290399209005,合肥
体育,0.6772728967091087,本泽马
其他,0.42235368609409357,衣服
科技,0.2621820366812229,实验
房产,0.3659437746974566,星河
娱乐,0.6919047952191585,宣萱
汽车,0.36709893743752564,1px
科技,0.6035950286975448,亿航
其他,0.4706252509794686,北京地铁
娱乐,0.29194653844356244,书展
其他,0.2510820846997882,老年人
科技,0.5418036412885765,机器
汽车,0.49345754003656567,神行
财经,0.4583955232931858,汪鑫
其他,0.6649827579337079,同质
科技,0.3878884628613854,张涛
汽车,0.4391556729556432,朗境
财经,0.801473248554214,卡马乔
汽车,0.6040619671708133,waylens
体育,0.786967953493241,哈登
科技,0.3109370544660368,机器人
其他,0.3333724744026469,指纹识别
娱乐,0.7251158120591137,韩雪
体育,0.4654034898640866,仅供
其他,0.31145886929599087,义诊
科技,0.6286700933203143,航空器
房产,0.36623422738570116,总部
汽车,0.6942103510784592,rs4
体育,0.4077323911665503,年度
体育,0.36596471449643087,贵阳
房产,0.4048080202681021,选房
财经,0.4377442688773863,雷震
科技,0.3293402466977402,11
汽车,0.27731909132729543,tsi
财经,0.6169468262063982,军服
房产,0.40576319982930753,合租
体育,0.6682849665820597,奥卡福
科技,0.5840559227478493,亚马逊
汽车,0.5106204248282429,大众汽车
财经,0.3533864430454042,向东
房产,0.3345280280603576,松山湖
汽车,0.6874127775437592,贩卖机
体育,0.7458784184190224,乌鸦
体育,0.587480002039434,吉祥
房产,0.6457033473109627,城市更新
财经,0.35969670559602895,老年公寓
娱乐,0.5746655663603928,茅子
房产,0.7063457765071327,28376
娱乐,0.490229807991716,李宗翰
财经,0.6053577092509507,利比亚
汽车,0.45733109637361835,水坑
其他,0.44752331472776213,合肥市
汽车,0.42534020136432765,玻璃
体育,0.43361979195195466,埃文斯
娱乐,0.5843276762808708,丁春诚
汽车,0.6932685695132819,哈弗
娱乐,0.5822277646482882,奥纳多
体育,0.48977320360931964,主帅
娱乐,0.4362426104798086,朋克
财经,0.47841564881708826,南车
汽车,0.5399362950133966,哈弗
房产,0.503221832175048,规划
体育,0.3324060867767593,猜亚
房产,0.6693449298213863,商业地产
汽车,0.29882421210242005,汽车
财经,0.30493857704563604,味千
科技,0.44480439408991573,双十
财经,0.45271321950756677,旅游
